"","country","iso3c","date","confirmed","deaths","recovered","soc_dist","mov_rest","pub_health","soc_econ","lockdown","gtrends_score","gtrends_country_score","region","income","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp"
"825","Saint Lucia","LCA",2020-03-16,2,0,0,0,2,9,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"826","Saint Lucia","LCA",2020-03-17,2,0,0,0,2,9,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"827","Saint Lucia","LCA",2020-03-18,2,0,0,0,4,9,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"828","Saint Lucia","LCA",2020-03-19,2,0,0,0,4,9,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"829","Saint Lucia","LCA",2020-03-20,2,0,0,1,4,9,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"830","Saint Lucia","LCA",2020-03-21,2,0,0,1,4,9,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"831","Saint Lucia","LCA",2020-03-22,2,0,0,1,4,9,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"832","Saint Lucia","LCA",2020-03-23,3,0,0,3,6,10,0,1,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"833","Saint Lucia","LCA",2020-03-24,3,0,0,3,6,10,0,1,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"834","Saint Lucia","LCA",2020-03-25,3,0,0,3,6,10,0,1,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"835","Saint Lucia","LCA",2020-03-26,3,0,0,3,6,10,0,1,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"836","Saint Lucia","LCA",2020-03-27,3,0,1,3,6,10,0,1,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"837","Saint Lucia","LCA",2020-03-28,3,0,1,3,6,10,0,1,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"838","Saint Lucia","LCA",2020-03-29,9,0,1,3,6,10,0,1,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"839","Saint Lucia","LCA",2020-03-30,9,0,1,3,7,10,0,2,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"840","Saint Lucia","LCA",2020-03-31,13,0,1,3,7,12,0,2,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"841","Saint Lucia","LCA",2020-04-01,13,0,1,3,7,12,0,2,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"842","Saint Lucia","LCA",2020-04-02,13,0,1,4,7,12,0,2,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"843","Saint Lucia","LCA",2020-04-03,13,0,1,4,7,12,0,2,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"844","Saint Lucia","LCA",2020-04-04,14,0,1,4,7,12,0,2,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"845","Saint Lucia","LCA",2020-04-05,14,0,1,4,7,12,0,2,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"846","Saint Lucia","LCA",2020-04-06,14,0,1,4,7,12,0,2,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"847","Saint Lucia","LCA",2020-04-07,14,0,1,4,7,12,0,2,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"848","Suriname","SUR",2020-01-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"849","Suriname","SUR",2020-01-23,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"850","Suriname","SUR",2020-01-24,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"851","Suriname","SUR",2020-01-25,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"852","Suriname","SUR",2020-01-26,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"853","Suriname","SUR",2020-01-27,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"854","Suriname","SUR",2020-01-28,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"855","Suriname","SUR",2020-01-29,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"856","Suriname","SUR",2020-01-30,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"857","Suriname","SUR",2020-01-31,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"858","Suriname","SUR",2020-02-01,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"859","Suriname","SUR",2020-02-02,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"860","Suriname","SUR",2020-02-03,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"861","Suriname","SUR",2020-02-04,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"862","Suriname","SUR",2020-02-05,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"863","Suriname","SUR",2020-02-06,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"864","Suriname","SUR",2020-02-07,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"865","Suriname","SUR",2020-02-08,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"866","Suriname","SUR",2020-02-09,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"867","Suriname","SUR",2020-02-10,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"868","Suriname","SUR",2020-02-11,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"869","Suriname","SUR",2020-02-12,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"870","Suriname","SUR",2020-02-13,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"871","Suriname","SUR",2020-02-14,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"872","Suriname","SUR",2020-02-15,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"873","Suriname","SUR",2020-02-16,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"874","Suriname","SUR",2020-02-17,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"875","Suriname","SUR",2020-02-18,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"876","Suriname","SUR",2020-02-19,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"877","Suriname","SUR",2020-02-20,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"878","Suriname","SUR",2020-02-21,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"879","Suriname","SUR",2020-02-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"880","Suriname","SUR",2020-02-23,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"881","Suriname","SUR",2020-02-24,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"882","Suriname","SUR",2020-02-25,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"883","Suriname","SUR",2020-02-26,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"884","Suriname","SUR",2020-02-27,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"885","Suriname","SUR",2020-02-28,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"886","Suriname","SUR",2020-02-29,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"887","Suriname","SUR",2020-03-01,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"888","Suriname","SUR",2020-03-02,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"889","Suriname","SUR",2020-03-03,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"890","Suriname","SUR",2020-03-04,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"891","Suriname","SUR",2020-03-05,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"892","Suriname","SUR",2020-03-06,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"893","Suriname","SUR",2020-03-07,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"894","Suriname","SUR",2020-03-08,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"895","Suriname","SUR",2020-03-09,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"896","Suriname","SUR",2020-03-10,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"897","Suriname","SUR",2020-03-11,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"898","Suriname","SUR",2020-03-12,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"899","Suriname","SUR",2020-03-13,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"900","Suriname","SUR",2020-03-14,1,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"901","Suriname","SUR",2020-03-15,1,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"902","Suriname","SUR",2020-03-16,1,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"903","Suriname","SUR",2020-03-17,1,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"904","Suriname","SUR",2020-03-18,1,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"905","Suriname","SUR",2020-03-19,1,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"906","Suriname","SUR",2020-03-20,4,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"907","Suriname","SUR",2020-03-21,4,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"908","Suriname","SUR",2020-03-22,5,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"909","Suriname","SUR",2020-03-23,5,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"910","Suriname","SUR",2020-03-24,7,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"911","Suriname","SUR",2020-03-25,8,0,0,0,2,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"912","Suriname","SUR",2020-03-26,8,0,0,0,3,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"913","Suriname","SUR",2020-03-27,8,0,0,1,3,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"914","Suriname","SUR",2020-03-28,8,0,0,2,3,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"915","Suriname","SUR",2020-03-29,8,0,0,2,4,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"916","Suriname","SUR",2020-03-30,8,0,0,2,4,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"917","Suriname","SUR",2020-03-31,9,0,0,2,4,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"918","Suriname","SUR",2020-04-01,10,0,0,2,4,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"919","Suriname","SUR",2020-04-02,10,0,0,2,4,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"920","Suriname","SUR",2020-04-03,10,1,0,2,4,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"921","Suriname","SUR",2020-04-04,10,1,0,2,4,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"922","Suriname","SUR",2020-04-05,10,1,0,2,4,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"923","Suriname","SUR",2020-04-06,10,1,0,2,4,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"924","Suriname","SUR",2020-04-07,10,1,0,2,4,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.463,8040.94011128172,2020-04-08 01:14:29
"925","Trinidad and Tobago","TTO",2020-01-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"926","Trinidad and Tobago","TTO",2020-01-23,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"927","Trinidad and Tobago","TTO",2020-01-24,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"928","Trinidad and Tobago","TTO",2020-01-25,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"929","Trinidad and Tobago","TTO",2020-01-26,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"930","Trinidad and Tobago","TTO",2020-01-27,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"931","Trinidad and Tobago","TTO",2020-01-28,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"932","Trinidad and Tobago","TTO",2020-01-29,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"933","Trinidad and Tobago","TTO",2020-01-30,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"934","Trinidad and Tobago","TTO",2020-01-31,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"935","Trinidad and Tobago","TTO",2020-02-01,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"936","Trinidad and Tobago","TTO",2020-02-02,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"937","Trinidad and Tobago","TTO",2020-02-03,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"938","Trinidad and Tobago","TTO",2020-02-04,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"939","Trinidad and Tobago","TTO",2020-02-05,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"940","Trinidad and Tobago","TTO",2020-02-06,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"941","Trinidad and Tobago","TTO",2020-02-07,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"942","Trinidad and Tobago","TTO",2020-02-08,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"943","Trinidad and Tobago","TTO",2020-02-09,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"944","Trinidad and Tobago","TTO",2020-02-10,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"945","Trinidad and Tobago","TTO",2020-02-11,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"946","Trinidad and Tobago","TTO",2020-02-12,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"947","Trinidad and Tobago","TTO",2020-02-13,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"948","Trinidad and Tobago","TTO",2020-02-14,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"949","Trinidad and Tobago","TTO",2020-02-15,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"950","Trinidad and Tobago","TTO",2020-02-16,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"951","Trinidad and Tobago","TTO",2020-02-17,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"952","Trinidad and Tobago","TTO",2020-02-18,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"953","Trinidad and Tobago","TTO",2020-02-19,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"954","Trinidad and Tobago","TTO",2020-02-20,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"955","Trinidad and Tobago","TTO",2020-02-21,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"956","Trinidad and Tobago","TTO",2020-02-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"957","Trinidad and Tobago","TTO",2020-02-23,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"958","Trinidad and Tobago","TTO",2020-02-24,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"959","Trinidad and Tobago","TTO",2020-02-25,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
"960","Trinidad and Tobago","TTO",2020-02-26,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",1389858,5130,270.927485380117,544417,73.245,15161.0684555798,2020-04-08 01:14:29
