"","country","iso3c","date","confirmed","deaths","recovered","soc_dist","mov_rest","pub_health","gov_soc_econ","lockdown","apple_mtr_driving","apple_mtr_walking","apple_mtr_transit","gcmr_retail_recreation","gcmr_grocery_pharmacy","gcmr_parks","gcmr_transit_stations","gcmr_workplaces","gcmr_residential","gtrends_score","gtrends_country_score","region","income","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp","pop_0_14_2018","pop_15_64_2018","pop_65_over_2018","lat","long","popup","economy","oecs","confirmed_logratio","confirmed_per_100k","deaths_per_100k","mortality_rate","recovery_rate"
"1031","Saint Lucia","LCA",2020-04-01,13,0,1,3,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,13","Service Based","OECS Member State",0,7.14721615930595,0,0,7.69230769230769
"1032","Saint Lucia","LCA",2020-04-02,13,0,1,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,13","Service Based","OECS Member State",0,7.14721615930595,0,0,7.69230769230769
"1033","Saint Lucia","LCA",2020-04-03,13,0,1,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,13","Service Based","OECS Member State",0,7.14721615930595,0,0,7.69230769230769
"1034","Saint Lucia","LCA",2020-04-04,14,0,1,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,14","Service Based","OECS Member State",0.0741079721537217,7.6970020177141,0,0,7.14285714285714
"1035","Saint Lucia","LCA",2020-04-05,14,0,1,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,14","Service Based","OECS Member State",0,7.6970020177141,0,0,7.14285714285714
"1036","Saint Lucia","LCA",2020-04-06,14,0,1,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,14","Service Based","OECS Member State",0,7.6970020177141,0,0,7.14285714285714
"1037","Saint Lucia","LCA",2020-04-07,14,0,1,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,14","Service Based","OECS Member State",0,7.6970020177141,0,0,7.14285714285714
"1038","Saint Lucia","LCA",2020-04-08,14,0,1,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,14","Service Based","OECS Member State",0,7.6970020177141,0,0,7.14285714285714
"1039","Saint Lucia","LCA",2020-04-09,14,0,1,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,14","Service Based","OECS Member State",0,7.6970020177141,0,0,7.14285714285714
"1040","Saint Lucia","LCA",2020-04-10,15,0,1,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0.0689928714869517,8.24678787612225,0,0,6.66666666666667
"1041","Saint Lucia","LCA",2020-04-11,15,0,1,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,6.66666666666667
"1042","Saint Lucia","LCA",2020-04-12,15,0,4,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,26.6666666666667
"1043","Saint Lucia","LCA",2020-04-13,15,0,4,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,26.6666666666667
"1044","Saint Lucia","LCA",2020-04-14,15,0,11,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,73.3333333333333
"1045","Saint Lucia","LCA",2020-04-15,15,0,11,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,73.3333333333333
"1046","Saint Lucia","LCA",2020-04-16,15,0,11,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,73.3333333333333
"1047","Saint Lucia","LCA",2020-04-17,15,0,11,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,73.3333333333333
"1048","Saint Lucia","LCA",2020-04-18,15,0,11,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,73.3333333333333
"1049","Saint Lucia","LCA",2020-04-19,15,0,11,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,73.3333333333333
"1050","Saint Lucia","LCA",2020-04-20,15,0,13,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,86.6666666666667
"1051","Saint Lucia","LCA",2020-04-21,15,0,13,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,86.6666666666667
"1052","Saint Lucia","LCA",2020-04-22,15,0,15,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,100
"1053","Saint Lucia","LCA",2020-04-23,15,0,15,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,100
"1054","Saint Lucia","LCA",2020-04-24,15,0,15,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,100
"1055","Saint Lucia","LCA",2020-04-25,15,0,15,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,100
"1056","Saint Lucia","LCA",2020-04-26,15,0,15,4,7,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,76.057,8485.27171394218,2020-04-27 17:15:48,18.5288830000715,71.6645866435024,9.80653035642617,"14","-60.9832","Saint Lucia,15","Service Based","OECS Member State",0,8.24678787612225,0,0,100
"1057","Suriname","SUR",2020-01-22,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",-Inf,0,0,NA,NA
"1058","Suriname","SUR",2020-01-23,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1059","Suriname","SUR",2020-01-24,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1060","Suriname","SUR",2020-01-25,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1061","Suriname","SUR",2020-01-26,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1062","Suriname","SUR",2020-01-27,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1063","Suriname","SUR",2020-01-28,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1064","Suriname","SUR",2020-01-29,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1065","Suriname","SUR",2020-01-30,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1066","Suriname","SUR",2020-01-31,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1067","Suriname","SUR",2020-02-01,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1068","Suriname","SUR",2020-02-02,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1069","Suriname","SUR",2020-02-03,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1070","Suriname","SUR",2020-02-04,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1071","Suriname","SUR",2020-02-05,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1072","Suriname","SUR",2020-02-06,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1073","Suriname","SUR",2020-02-07,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1074","Suriname","SUR",2020-02-08,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1075","Suriname","SUR",2020-02-09,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1076","Suriname","SUR",2020-02-10,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1077","Suriname","SUR",2020-02-11,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1078","Suriname","SUR",2020-02-12,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1079","Suriname","SUR",2020-02-13,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1080","Suriname","SUR",2020-02-14,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1081","Suriname","SUR",2020-02-15,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1082","Suriname","SUR",2020-02-16,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1083","Suriname","SUR",2020-02-17,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1084","Suriname","SUR",2020-02-18,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1085","Suriname","SUR",2020-02-19,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1086","Suriname","SUR",2020-02-20,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1087","Suriname","SUR",2020-02-21,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1088","Suriname","SUR",2020-02-22,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1089","Suriname","SUR",2020-02-23,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1090","Suriname","SUR",2020-02-24,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1091","Suriname","SUR",2020-02-25,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1092","Suriname","SUR",2020-02-26,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1093","Suriname","SUR",2020-02-27,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1094","Suriname","SUR",2020-02-28,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1095","Suriname","SUR",2020-02-29,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1096","Suriname","SUR",2020-03-01,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
"1097","Suriname","SUR",2020-03-02,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",575991,156000,3.69225,NA,71.57,8040.94011128172,2020-04-27 17:15:48,27.170263372628,65.9233667251168,6.90636990225525,"5.8232","-55.1679","Suriname,0","Service Based","Non-OECS Member State",NA,0,0,NA,NA
